actual,proposed
469.4833679199219,36.496620178222656
472.8938903808594,41.2996826171875
469.4833679199219,45.87324905395508
466.0728454589844,50.22614669799805
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
206.4216766357422,0.0
230.29510498046875,0.0
254.16851806640625,0.0
271.22088623046875,0.0
291.68377685546875,0.0
308.73626708984375,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,30.08051109313965
0.0,30.758852005004883
0.0,31.411102294921875
0.0,31.94873809814453
0.0,32.465694427490234
0.0,32.918006896972656
0.0,33.35292053222656
0.0,33.72634506225586
0.0,34.04064178466797
0.0,34.34285354614258
0.0,34.63343811035156
0.0,34.957611083984375
0.0,35.269317626953125
0.0,35.56903076171875
0.0,35.81245803833008
0.0,36.09128189086914
0.0,36.3593864440918
0.0,36.6171760559082
0.0,36.86505126953125
0.0,37.1033935546875
0.0,37.33256912231445
0.0,37.50816345214844
0.0,37.67700958251953
0.0,37.83935546875
0.0,37.95070266723633
0.0,38.05776596069336
0.0,38.20547103881836
0.0,38.302734375
0.0,38.35149383544922
0.0,38.353614807128906
0.0,38.2661247253418
0.0,38.09247589111328
0.0,37.92550277709961
0.0,37.72019577026367
0.0,37.47801971435547
0.0,37.245155334472656
0.0,36.97648620605469
0.0,36.7181510925293
0.0,36.42498779296875
0.0,36.232627868652344
0.0,35.9581413269043
0.0,35.69420623779297
0.0,35.39566421508789
0.0,35.10860061645508
0.0,34.74305725097656
0.0,34.391571044921875
0.0,34.05360794067383
0.0,33.7286376953125
0.0,33.32664489746094
0.0,32.98487091064453
0.0,32.656246185302734
0.0,32.34025955200195
0.0,32.03642654418945
0.0,31.654752731323242
0.0,31.198230743408203
0.0,30.714508056640625
0.0,30.204626083374023
0.0,29.669591903686523
0.0,29.155136108398438
0.0,28.66046714782715
0.0,28.140060424804688
0.0,27.59490394592285
0.0,27.070716857910156
0.0,26.56669044494629
0.0,25.947763442993164
0.0,25.307876586914062
0.0,24.692602157592773
0.0,24.190513610839844
0.0,23.752500534057617
0.0,23.286571502685547
0.0,22.83856201171875
0.0,22.40778350830078
0.0,21.993572235107422
0.0,21.640058517456055
0.0,21.300138473510742
0.0,20.973295211791992
0.0,20.56949806213379
0.0,20.181230545043945
0.0,19.71837043762207
0.0,19.183786392211914
0.0,18.669761657714844
0.0,18.220272064208984
0.0,17.83283233642578
0.0,17.460296630859375
0.0,17.102087020874023
0.0,16.802419662475586
0.0,16.60379981994629
0.0,16.41282081604004
0.0,16.184425354003906
0.0,15.920052528381348
0.0,15.621084213256836
0.0,15.333614349365234
0.0,15.101963996887207
0.0,14.879223823547363
0.0,14.48599624633789
0.0,13.839315414428711
0.0,13.217507362365723
0.0,12.530091285705566
0.0,11.824350357055664
0.0,11.19051742553711
0.0,10.670585632324219
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,9.714484214782715
0.0,10.77326488494873
0.0,11.880849838256836
0.0,12.945836067199707
0.0,14.0593843460083
0.0,15.174866676330566
0.0,16.336973190307617
0.0,17.54391098022461
0.0,18.7939510345459
0.0,20.04067611694336
0.0,21.239450454711914
0.0,22.43688201904297
0.0,23.5882568359375
0.0,24.695348739624023
0.0,25.715097427368164
0.0,26.69562530517578
0.0,27.59367561340332
0.0,28.45718765258789
0.0,29.287485122680664
0.0,30.08584976196289
0.0,30.898271560668945
0.0,31.679445266723633
0.0,32.475337982177734
0.0,33.24061965942383
0.0,33.93170166015625
0.0,34.64097213745117
0.0,35.36772155761719
0.0,36.06652069091797
0.0,36.827972412109375
0.0,37.56013488769531
0.0,38.30889892578125
0.0,39.02886199951172
0.0,39.67637634277344
0.0,40.25421905517578
0.0,40.765079498291016
0.0,41.30105209350586
0.0,41.816410064697266
0.0,42.311946868896484
0.0,42.87794494628906
0.0,43.466941833496094
0.0,43.94375991821289
0.0,44.31270980834961
0.0,44.66747283935547
0.0,44.96382522583008
0.0,45.204017639160156
0.0,45.39020919799805
0.0,45.61399841308594
0.0,45.829185485839844
0.0,45.991329193115234
0.0,46.057716369628906
0.0,46.12154769897461
0.0,46.138160705566406
0.0,46.064605712890625
0.0,45.859596252441406
0.0,45.617706298828125
0.0,45.34035873413086
0.0,44.98414993286133
0.0,44.59687805175781
0.0,44.269264221191406
0.0,43.909488677978516
0.0,43.18614959716797
0.0,42.82326889038086
0.0,42.519107818603516
0.0,42.22664260864258
0.0,41.900665283203125
0.0,41.497703552246094
0.0,40.975948333740234
0.0,40.384735107421875
0.0,39.72673797607422
0.0,38.91499328613281
0.0,38.00018310546875
0.0,36.941505432128906
0.0,35.78925323486328
0.0,34.547035217285156
0.0,33.17354202270508
0.0,31.763343811035156
0.0,30.362627029418945
0.0,28.881492614746094
0.0,27.278274536132812
0.0,25.647192001342773
0.0,24.03407859802246
0.0,22.348722457885742
0.0,20.68342399597168
0.0,18.992647171020508
0.0,17.277374267578125
0.0,15.628073692321777
0.0,14.042207717895508
0.0,12.472576141357422
0.0,10.873787879943848
0.0,9.336492538452148
0.0,7.9030866622924805
0.0,6.569575309753418
0.0,5.332112789154053
0.0,4.187008380889893
0.0,3.1307101249694824
0.0,2.2045657634735107
0.0,1.4483290910720825
0.0,0.8554692268371582
0.0,0.3749387264251709
0.0,0.047176990658044815
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.06013995409011841
0.0,0.3264043629169464
0.0,0.7167184948921204
0.0,1.315834403038025
0.0,2.070957899093628
0.0,3.06561541557312
0.0,4.24583101272583
0.0,5.5597076416015625
0.0,7.002101421356201
0.0,8.523308753967285
0.0,10.075531005859375
0.0,11.657580375671387
0.0,13.268308639526367
0.0,14.906612396240234
0.0,16.481904983520508
0.0,17.99660873413086
0.0,19.45305633544922
0.0,20.8087215423584
0.0,22.02271842956543
0.0,23.145259857177734
0.0,24.17986297607422
0.0,25.129911422729492
0.0,25.998659133911133
0.0,26.74446678161621
0.0,27.416824340820312
0.0,28.063323974609375
0.0,28.729721069335938
0.0,29.280960083007812
0.0,29.721473693847656
0.0,30.189804077148438
0.0,30.729650497436523
0.0,31.248733520507812
0.0,31.703086853027344
0.0,32.0952033996582
0.0,32.47223663330078
0.0,32.87953186035156
0.0,33.31592559814453
0.0,33.78030014038086
0.0,34.316341400146484
0.0,34.831764221191406
0.0,35.327362060546875
0.0,35.80390167236328
0.0,36.30686950683594
0.0,36.79049301147461
0.0,37.3002815246582
0.0,37.745697021484375
0.0,38.12922286987305
0.0,38.49799728393555
0.0,38.85258865356445
0.0,39.193538665771484
0.0,39.43185043334961
0.0,39.571468353271484
0.0,39.61619567871094
0.0,39.65919876098633
0.0,39.566261291503906
0.0,39.476898193359375
0.0,39.30144119262695
0.0,39.043212890625
0.0,38.79491424560547
0.0,38.51140213012695
0.0,38.2835578918457
0.0,38.06447982788086
0.0,37.76429748535156
0.0,37.47566223144531
0.0,37.19812774658203
0.0,36.93126678466797
0.0,36.6746711730957
0.0,36.24889373779297
0.0,35.749961853027344
0.0,35.0911750793457
0.0,34.27866744995117
0.0,33.36312484741211
0.0,32.348506927490234
0.0,31.238624572753906
0.0,30.037137985229492
0.0,28.747573852539062
0.0,27.41808319091797
0.0,26.0949649810791
0.0,24.64368438720703
0.0,23.11393165588379
0.0,21.55348777770996
0.0,19.963539123535156
0.0,18.389978408813477
0.0,16.74264907836914
0.0,15.113913536071777
0.0,13.503063201904297
0.0,11.864641189575195
0.0,10.244471549987793
0.0,8.552330017089844
0.0,6.88050651550293
0.0,5.2282209396362305
0.0,3.684248208999634
0.0,2.1996588706970215
0.0,0.772169291973114
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.8200517296791077
0.0,2.0418753623962402
0.0,3.3062291145324707
0.0,4.656244277954102
0.0,6.088623046875
0.0,7.555437088012695
0.0,9.010599136352539
0.0,10.454556465148926
0.0,11.932499885559082
0.0,13.443127632141113
0.0,14.940417289733887
0.0,16.38011932373047
0.0,17.8092098236084
0.0,19.22810173034668
0.0,20.54765510559082
0.0,21.816457748413086
0.0,23.081222534179688
0.0,24.34210777282715
0.0,25.50973129272461
0.0,26.587684631347656
0.0,27.624177932739258
0.0,28.665569305419922
0.0,29.62214469909668
0.0,30.58669090270996
0.0,31.42461395263672
0.0,32.27507019042969
0.0,33.09281921386719
0.0,33.87911605834961
0.0,34.59040451049805
0.0,35.31909942626953
0.0,35.975006103515625
0.0,36.650447845458984
0.0,37.255149841308594
0.0,37.747066497802734
0.0,38.220062255859375
0.0,38.54057693481445
0.0,38.80400466918945
0.0,39.01253128051758
0.0,39.12351608276367
0.0,39.31975555419922
0.0,39.463687896728516
0.0,39.602081298828125
0.0,39.60086441040039
0.0,39.6892204284668
0.0,39.818939208984375
0.0,39.854148864746094
0.0,39.843238830566406
0.0,39.83274841308594
0.0,39.777896881103516
0.0,39.725154876708984
0.0,39.674442291259766
0.0,39.58091735839844
0.0,39.446224212646484
0.0,39.271949768066406
0.0,39.10437774658203
0.0,38.89848709106445
0.0,38.65575408935547
0.0,38.37759780883789
0.0,38.020606994628906
0.0,37.63258743286133
0.0,37.30425262451172
0.0,36.943782806396484
0.0,36.5971794128418
0.0,36.2639045715332
0.0,35.898685455322266
0.0,35.50275421142578
0.0,35.07728576660156
0.0,34.48912811279297
0.0,33.834068298339844
0.0,33.20420455932617
0.0,32.509037017822266
0.0,31.706317901611328
0.0,30.800186157226562
0.0,29.83937644958496
0.0,28.736473083496094
0.0,27.58646011352539
0.0,26.346391677856445
0.0,25.064491271972656
0.0,23.742368698120117
0.0,22.381572723388672
0.0,20.98358726501465
0.0,19.505081176757812
0.0,17.904390335083008
0.0,16.27573585510254
0.0,14.620200157165527
0.0,12.983574867248535
0.0,9.896744728088379
0.0,8.397027015686035
0.0,6.999754428863525
0.0,5.656223297119141
0.0,4.36436653137207
0.0,3.1221964359283447
0.0,1.8830384016036987
0.0,0.736303985118866
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.8655464053153992
0.0,1.8618024587631226
0.0,2.86450457572937
0.0,3.9629318714141846
0.0,5.108635425567627
0.0,6.2550368309021
0.0,7.446872711181641
0.0,8.637632369995117
0.0,9.827357292175293
0.0,10.97132396697998
0.0,12.11605453491211
0.0,13.216757774353027
0.0,14.275126457214355
0.0,15.292787551879883
0.0,16.226545333862305
0.0,17.079626083374023
0.0,17.944658279418945
0.0,18.865943908691406
0.0,19.617507934570312
0.0,20.250640869140625
0.0,20.81465721130371
0.0,21.35698127746582
0.0,21.87844467163086
0.0,22.379854202270508
0.0,22.86197853088379
0.0,23.325557708740234
0.0,23.77130889892578
0.0,24.199914932250977
0.0,24.612035751342773
0.0,25.053070068359375
0.0,25.477142333984375
0.0,25.79537582397461
0.0,26.056610107421875
0.0,26.173505783081055
0.0,26.24114227294922
0.0,26.350940704345703
0.0,26.411752700805664
0.0,26.335939407348633
0.0,26.218278884887695
0.0,25.81902503967285
0.0,25.54219627380371
0.0,25.276012420654297
0.0,24.975303649902344
0.0,24.64139747619629
0.0,24.230806350708008
0.0,23.746479034423828
0.0,23.236021041870117
0.0,22.78995704650879
0.0,22.45057487487793
0.0,22.12424659729004
0.0,21.631418228149414
0.0,21.02325439453125
0.0,20.34895896911621
0.0,19.655832290649414
0.0,18.98936653137207
0.0,18.303770065307617
0.0,17.59977912902832
0.0,16.833337783813477
0.0,16.051610946655273
0.0,15.210427284240723
0.0,14.3120698928833
0.0,13.358736991882324
0.0,12.39731216430664
0.0,11.338573455810547
0.0,10.275792121887207
0.0,9.253888130187988
0.0,8.226523399353027
0.0,7.238672733306885
0.0,6.244053363800049
0.0,5.242928504943848
0.0,4.280308723449707
0.0,3.35471248626709
0.0,2.419952630996704
0.0,1.3420909643173218
0.0,0.2609257102012634
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.14369948208332062
0.0,1.3467731475830078
0.0,2.5483381748199463
0.0,3.793212652206421
0.0,5.124497890472412
0.0,6.494106769561768
0.0,7.900561809539795
0.0,9.342449188232422
0.0,10.773643493652344
0.0,12.149791717529297
0.0,13.51777458190918
0.0,14.87790298461914
0.0,16.23048210144043
0.0,17.575801849365234
0.0,18.8693790435791
0.0,20.202730178833008
0.0,21.52956199645996
0.0,22.805360794067383
0.0,25.16860008239746
0.0,26.393959045410156
0.0,27.57219123840332
0.0,28.794631958007812
184.16587829589844,30.104347229003906
0.0,31.318925857543945
0.0,32.44202423095703
0.0,33.56669235229492
0.0,34.648101806640625
0.0,36.687747955322266
0.0,37.64911651611328
0.0,38.57351303100586
0.0,39.372825622558594
0.0,40.0518684387207
0.0,40.660037994384766
0.0,41.24481201171875
0.0,41.807098388671875
0.0,42.347755432128906
0.0,42.867618560791016
0.0,43.367488861083984
0.0,43.803367614746094
0.0,44.22248458862305
0.0,44.6254768371582
0.0,45.01297378540039
